"266","500","Townsend Street","2","36 P&D + 19 DP (Total)","Dept of Social Community","0000-00-00","2.9","3 On Townsend St, Shaw St 328, Luke St 785","Mon-Sat 07.00-19.00","0",,,,"0",,"Yellow","-6.25354","53.3459","0000-00-00 00:00:00",NULL
"267","501","Percy Place","4","121 P&D / DP (Total)","Opp no 3","0000-00-00","2.9","Percy Place 238, Estate Cottages 33, Northumberland Rd 528","Mon-Sat 07.00-19.00","0",,,,"0",,"Yellow","-6.24062","53.3372","0000-00-00 00:00:00",NULL
"268","503","Clyde Road","4","22 P&D / DP (Total)","Corner of Raglan Lane","0000-00-00","2.9","3 On Clyde Rd, Elgin Rd 424, Wellington Place 224, Wellington Rd 182","Mon-Fri 08.00-18.30","0",,,,"0",,"Yellow","-6.24017","53.3285","0000-00-00 00:00:00",NULL
"269","505","Pembroke Road","4","103 P&D / DP (Total)","Corner of Raglan Road","0000-00-00","2.9","4 On Pembroke Rd, Raglan Rd 287","Mon-Sat 07.00-19.00","0",,,,"0",,"Yellow","-6.23738","53.3322","0000-00-00 00:00:00",NULL
"270","506","Pembroke Road","4","103 P&D / DP (Total)","Wellington Road","0000-00-00","2.9","4 On Pembroke Rd","Mon-Sat 07.00-19.00","0",,,,"0",,"Yellow","-6.24017","53.3325","0000-00-00 00:00:00",NULL
"271","507","Pembroke Road","4","103 P&D / DP (Total)","Number 18","0000-00-00","2.9","4 On Pembroke Rd, Eastmoreland Place 3439","Mon-Sat 07.00-19.00","0",,,,"0",,"Yellow","-6.24153","53.3328","0000-00-00 00:00:00",NULL
"272","510","North Strand Road","1","32 P&D + 3 DP (Total)","At Number 54","0000-00-00","1.6","Nth Strand Rd 367, Nottingham St 19, Northbrook Ave Lwr 523","Mon-Sat 07.00-19.00","0",,,,"0",,"Green","-6.24227","53.3579","0000-00-00 00:00:00",NULL
"273","512","Marino Mart","3","32 P&D / DP (Total)","Opp Marino College","0000-00-00","1","St. Aidan's Park Rd 379, Marino Mart 361","Mon-Sat 07.00-19.00","0",,,,"0",,"Orange","-6.23049","53.3642","0000-00-00 00:00:00",NULL
"274","513","Annesley Bridge Road","3","16 P&D + 1 DP (Total)","At Fairview","0000-00-00","1","Annesley Bridge Rd 359, Cadogan Rd 27, Fairview Strand 534, Fairview Ave Lwr 466","Mon-Sat 07.00-19.00","0",,,,"0",,"Orange","-6.23701","53.3621","0000-00-00 00:00:00",NULL
"275","516","Connaught Street","7","62 P&D / DP (Total)","Number 24","0000-00-00","1.6","Connaught St 45, Ulster St 518","Mon-Fri 08.00-18.30","0",,,,"0",,"Green","-6.27435","53.3628","0000-00-00 00:00:00",NULL
"276","519","Munster Street","7","29 P&D / DP","No 36-37","0000-00-00","1.6","Ulster St 518, Royse Rd 37","Mon-Fri 08.00-18.30","0",,,,"0",,"Green","-6.27341","53.3633","0000-00-00 00:00:00",NULL
"277","521","Kirwan Street","7","23 P&D / DP","No 12-13","0000-00-00","1.6","3 on Manor St","Mon-Fri 08.00-18.30","0",,,"4 on Manor Street","0",,"Green","-6.28284","53.3527","0000-00-00 00:00:00",NULL
"278","522","Stanhope Street","7","11 P&D / DP","Corner of Grangegorman Lwr","0000-00-00","1.6","Brunswick St Nth 163, 641 (€2.00)","Mon-Fri 08.00-18.30","0",,,,"0",,"Green","-6.27995","53.352","0000-00-00 00:00:00",NULL
"279","523","Northbrook Avenue Lower","3","41 P&D / DP","Under The Bridge","0000-00-00","1.6","Nottingham St 19, North Strand Rd 367, 510","Mon-Sat 07.00-24.00","0",,,,"0",,"Green","-6.24083","53.3584","0000-00-00 00:00:00",NULL
"280","525","Estate Cottages (Ballsbridge)","4","9 P&D / DP","Junction Of Shelbourne Road / Outside Number 2","0000-00-00","2.9","Shelbourne Rd 301, Merrion Rd 370","Mon-Sun 07.00-24.00","0",,,,"0",,"Yellow","-6.23171","53.3304","0000-00-00 00:00:00",NULL
"281","526","Morehampton Road","4","15 P&D + 44 DP (Total)","At Number 34","0000-00-00","2.4","Morehampton Rd 401, Bloomfield Ave 800","Mon-Sat 07.00-19.00","0",,,,"0",,"Red","-6.24265","53.3265","0000-00-00 00:00:00",NULL
"282","529","Cathedral Street","1","2 P&D","Opposite Number 7 / At Trocaire","0000-00-00","2.9","Marlborough St 115, 116, 117","Mon-Sat 07.00-19.00","0",,,,"0",,"Yellow","-6.25957","53.3505","0000-00-00 00:00:00",NULL
"283","531","Clonskeagh Road","6","78 P&D / DP (Total)","No 53","0000-00-00","1","Clonskeagh Rd 590, 443","Mon-Fri 08.00-17.30","0",,,,"0",,"Orange","-6.23753","53.3157","0000-00-00 00:00:00",NULL
"284","533","Hollybrook Road","3","52 P&D","No 51 Corner of Clontarf Rd","0000-00-00","1","Clontarf Road 832","Mon-Sat 07.00-24.00","0",,,,"0",,"Orange","-6.21868","53.3631","0000-00-00 00:00:00",NULL
"285","534","Fairview Strand","3","2 P&D","Opp no 12","0000-00-00","1","Fairview Ave Lwr 466, Fairview 360, Annesley Bridge Rd 359, 513","Mon-Sat 07.00-19.00","0",,,,"0",,"Orange","-6.236","53.3628","0000-00-00 00:00:00",NULL
"286","535","Eglinton Road","4","80 P&D / DP (Total)","At Number 77","0000-00-00","2.4","None Nearby","Mon-Fri 08.00-18.30","0",,,,"0",,"Red","-6.24034","53.3185","0000-00-00 00:00:00",NULL
"287","536","Morning Star Avenue","7",,"Opposite Whitworth Hall","0000-00-00","2.4","None Nearby","Mon-Sat 07.00-19.00","0",,,,"0",,"Red","-6.27578","53.3516","0000-00-00 00:00:00",NULL
"288","538","Simmonscourt Road","4","72 P&D / DP (Total)","Near Entrance To RDS Showgrounds","0000-00-00","2.4","3 On Simmonscourt Rd","Mon-Fri 08.00-18.30","0",,,,"0",,"Red","-6.22689","53.3256","0000-00-00 00:00:00",NULL
"289","539","Simmonscourt Road","4","72 P&D / DP (Total)","Entrance to RDS showgrounds","0000-00-00","2.4","3 On Simmonscourt Rd","Mon-Fri 08.00-18.30","0",,,,"0",,"Red","-6.22888","53.3248","0000-00-00 00:00:00",NULL
"290","540","Marino Mart","3","32 P&D / DP (Total)","At Post Office","0000-00-00","1","Marino Mart 361, Fairview 360","Mon-Sat 07.00-24.00","0",,,,"0",,"Orange","-6.23308","53.3642","0000-00-00 00:00:00",NULL
"291","541","Beechwood Park","2","30 P&D / DP","Off Dunville Avenue","0000-00-00","1.6","Dunville Av 692, Annesley Pk 494, Killeen Rd 836","Mon-Fri 07.00-19.00","0",,,,"0",,"Green","-6.25787","53.3213","0000-00-00 00:00:00",NULL
"292","542","Leinster Road West","6","90 P&D / DP (Total)","No 13","0000-00-00","1.6","Harold's Cross Rd 729, Effra Rd 337, Leinster Rd W 750","Mon-Fri 08.00-18.30","0",,,,"0",,"Green","-6.27843","53.32","0000-00-00 00:00:00",NULL
"293","543","Greenmount Road","6","60 P&D / DP (Total)","Opposite Number 7, at 'Cremorne'","0000-00-00","1","Healthfield Rd 749","Mon-Fri 08.00-18.30","0",,,,"0",,"Orange","-6.28003","53.3096","0000-00-00 00:00:00",NULL
"294","544","Pearse Street","2",,"Corner of Pearse Square","0000-00-00","2.4","Pearse Sq 621, Pearse St 457, 857, Macken St 44, 300, Brunswick Place 169","Mon-Fri 08.00-18.30","0",,,,"0",,"Red","-6.2428","53.343","0000-00-00 00:00:00",NULL
"295","545","Cabra Road","7","18 P&D","Xtra-Vision","0000-00-00","1.6","None Nearby","Mon-Sat 07.00-19.00","0",,,,"0",,"Green","-6.28455","53.3612","0000-00-00 00:00:00",NULL
"296","546","Anna Villa","6","75 P&D / DP (Total)","Number 11","0000-00-00","1.6","Mountainview Rd 686, Beechwood Rd 389, Anna Villa 612","Mon-Sun 07.00-24.00","0",,,,"0",,"Green","-6.25186","53.3214","0000-00-00 00:00:00",NULL
"297","547","Glengarriff Parade","7","82 P&D / DP","Opp no 9 Corner of NCRd","0000-00-00","1.6","Innisfallen Parade 423","Mon-Fri 08.00-18.30","0",,,,"0",,"Green","-6.26603","53.3604","0000-00-00 00:00:00",NULL
"298","548","Catherine Street","8","12 P&D / DP","Off Swift's Alley","0000-00-00","2.4","Meath St 434, Carman's Hall 690, Ash St 648","Mon-Fri 08.00-18.30","0",,,,"0",,"Red","-6.27736","53.3412","0000-00-00 00:00:00",NULL
"299","549","Rosemount Road","7","32 P&D / DP","At NCR Junction / At Side Of Number 284","0000-00-00","2.4","Nth Circular Rd 59","Mon-Fri 08.00-18.30","0",,,,"0",,"Red","-6.27891","53.3595","0000-00-00 00:00:00",NULL
"300","550","Brighton Square","6","178 P&D / DP (Total)","Opposite Number 35","0000-00-00","1","Brighton Sq 146, 157, 456","Mon-Sat 07.00-24.00","0",,,,"0",,"Orange","-6.28013","53.3155","0000-00-00 00:00:00",NULL
"301","551","St. Patrick's Close","8","6 P&D / DP","Corner Of Kevin Street","0000-00-00","2.9","Bull Alley St 323","Mon-Sat 07.00-19.00","0",,,,"0",,"Yellow","-6.27056","53.3385","0000-00-00 00:00:00",NULL
"302","552","Finglas Village","11","96 P&D (Total)","On Main Street, Opposite Falcon Travel","0000-00-00","0.6","4 In Finglas Village","Mon-Sat 07.00-19.00","0",,,,"0",,"Blue","-6.30013","53.3896","0000-00-00 00:00:00",NULL
"303","553","Finglas Vliiage","11","96 P&D (Total)","In The Car Park, Opposite Shamrock Lodge","0000-00-00","0.6","4 In Finglas Village","Mon-Sat 07.00-19.00","0",,,,"0",,"Blue","-6.29972","53.3901","0000-00-00 00:00:00",NULL
"304","555","South Lotts Road","4","63 P&D / DP (Total)","Near Sth Dock St","0000-00-00","2.4","South Dock St 35, Hastings St 642, Penrose St 640, South Lotts Rd 637","Mon-Sat 07.00-24.00","0",,,,"0",,"Red","-6.23184","53.3406","0000-00-00 00:00:00",NULL
"305","556","Fishamble Street","8","13 P&D (Total)","Opp Civic Offices","0000-00-00","2.9","Fishamble St 557, Castle St 497","Mon-Sat 07.00-19.00","0",,,,"0",,"Yellow","-6.2697","53.3445","0000-00-00 00:00:00",NULL
"306","557","Fishamble Street","8","13 P&D (Total)","Darkey Kellys Pub","0000-00-00","2.9","Fishamble St 556, Castle St 497","Mon-Sat 07.00-19.00","0",,,,"0",,"Yellow","-6.26997","53.344","0000-00-00 00:00:00",NULL
"307","559","Finglas Village","11","96 P&D (Total)","On Seamus Ennis Road, At Superquinn","0000-00-00","0.6","4 In Finglas Village","Mon-Sat 07.00-19.00","0",,,,"0",,"Blue","-6.29908","53.3902","0000-00-00 00:00:00",NULL
"308","560","Blackberry Lane","6","11 P&D / DP","Corner of Rathmines Road Lower","0000-00-00","1.6","None Nearby","Mon-Sat 07.00-19.00","0",,,,"0",,"Green","-6.26473","53.3286","0000-00-00 00:00:00",NULL
"309","561","Home Villas","4","15 P&D / DP","At The Park, At The Northernmost Tip Of The Esatate","0000-00-00","2.4","Mulberry Lane 677, Auburn Ave 485, Victoria Ave 487","Mon-Fri 07.00-19.00","0",,,,"0",,"Red","-6.23515","53.3251","0000-00-00 00:00:00",NULL
"310","563","Blessington Street","7","49 P&D / DP (Total)","Number 68","0000-00-00","2.4","Blessington St 250","Mon-Sat 07.00-24.00","0",,,,"0",,"Red","-6.26697","53.3564","0000-00-00 00:00:00",NULL
"311","564","Finglas Village","11","96 P&D (Total)","In The Car Park, At Paddy Powers (Number 2/3)","0000-00-00","0.6","4 In Finglas Village","Mon-Sat 07.00-19.00","0",,,,"0",,"Blue","-6.29924","53.3901","0000-00-00 00:00:00",NULL
"312","565","Palmerston Road","6","112 P&D / DP (Total)","Number 82","0000-00-00","1.6","Killeen Rd 836, Palmerston Rd 736, Ormond Rd S 164","Mon-Fri 07.00-18.30","0",,,,"0",,"Green","-6.25948","53.3203","0000-00-00 00:00:00",NULL
"313","567","Mount Argus (Harold's Cross)","6","4 P&D","At Church Main Gate","0000-00-00","1.6","Harold's Cross Road 728","Mon-Sat 07.00-19.00","0",,,,"0",,"Green","-6.27995","53.3241","0000-00-00 00:00:00",NULL
"314","568","St. Anne's Road South","8","24 P&D / DP","Junction of South Circular Road","0000-00-00","1","Dolphin Avenue 835","Mon-Sat 08.00-18.30","0",,,,"0",,"Orange","-6.28595","53.332","0000-00-00 00:00:00",NULL
"315","569","Conyngham Road","8","46 P&D + 12 DP (Total)","At Parkgate (Sarsfields) Motors","0000-00-00","1","Conyngham Rd 731","Mon-Fri 10.00-16.00","0","before10.00after16.00",,,"0",,"Orange","-6.29912","53.3481","0000-00-00 00:00:00",NULL
"316","570","Usher's Quay / Usher's Street","8","50 P&D / DP","At flats","0000-00-00","2.4","Island St 763, 4 On Merchant's Quay","Mon-Fri 08.00-18.30","0",,,,"0",,"Red","-6.27849","53.3457","0000-00-00 00:00:00",NULL
"317","571","Gardiner Street Upper","1","9 P&D","Near the church","0000-00-00","2.4","Sherrard St 490, Synott Place 436","Mon-Sat 07.00-19.00","0",,,,"0",,"Red","-6.26022","53.358","0000-00-00 00:00:00",NULL
"318","573","Erne Street Lower","2","42 P&D / DP","At Worldcom","0000-00-00","2.4","Lime St 3373, Pearse St 458, 544","Mon-Sat 07.00-19.00","0",,,,"0",,"Red","-6.24423","53.3439","0000-00-00 00:00:00",NULL
"319","575","Leinster Road","6","208 P&D / DP (Total)","No 101","0000-00-00","1","Tivolie Ave 793, Leinster Rd W 750","Mon-Sat 07.00-24.00","0",,,,"0",,"Green","-6.27806","53.3217","0000-00-00 00:00:00",NULL
"320","576","Mayor Street Lower","1","54 P&D / DP (Total)","Off Commons Street near Spar","0000-00-00","2.4","Mayor St Lwr 577, 580, 581, Commons St 437, 574","Mon-Fri 08.00-18.30","0",,,,"0",,"Red","-6.2447","53.3494","0000-00-00 00:00:00",NULL
"321","578","Drumcondra Road Upper","9","10 P&D (Total)","At Number 14, First Active Insurance","0000-00-00","1","Ormond Rd 159","Mon-Sat 07.00-19.00","0",,,,"0",,"Orange","-6.25451","53.3692","0000-00-00 00:00:00",NULL
"322","579","Temple Street North","1","34 P&D (Total)","Belvedere College Car Park / Across From Machine 308","0000-00-00","2.4","Temple St Nth 307, 308","Mon-Sat 07.00-19.00","0",,,,"0",,"Red","-6.26166","53.3562","0000-00-00 00:00:00",NULL
"323","583","Cornmarket Street","8","7 P&D","MRCB","0000-00-00","2.9","Oliver Bond St 383","Mon-Sat 07.00-19.00","0",,,,"0",,"Yellow","-6.27545","53.3433","0000-00-00 00:00:00",NULL
"324","584","Winton Avenue","6","66 P&D / DP","Off Rathgar Ave No 11","0000-00-00","1","Wesey Rd 326, Garville Mews 713","Mon-Sun 07.00-24.00","0",,,,"0",,"Orange","-6.27439","53.3144","0000-00-00 00:00:00",NULL
"325","585","South Circular Road","8","10 P&D / DP (Total)","At Number 599","0000-00-00","1","Emmet Rd 109","Mon-Sat 07.00-19.00","0",,,,"0",,"Orange","-6.30658","53.3392","0000-00-00 00:00:00",NULL
"326","586","South Circular Road","8","10 P&D / DP (Total)","At Number 588","0000-00-00","1","Mountshannon Rd 651, Brookfield Rd 667, Mayfield Rd 650","Mon-Sat 07.00-19.00","0",,,,"0",,"Orange","-6.30068","53.3388","0000-00-00 00:00:00",NULL
"327","589","Dufferin Avenue","8","73 P&D / DP","At South Circular Road / No 46","0000-00-00","1.6","Washington St 38, Greenville Tce 34, St. Catherine's Ave 759","Mon-Fri 08.00-18.30","0",,,,"0",,"Green","-6.28024","53.3325","0000-00-00 00:00:00",NULL
"328","590","Clonskeagh Road","6","78 P&D / DP (Total)","No 5","0000-00-00","1","Clonskeagh Rd 531, 443","Mon-Sat 07.00-24.00","0",,,,"0",,"Orange","-6.23799","53.3164","0000-00-00 00:00:00",NULL
"329","591","Rathfarnham Road","6","14 P&D","No 9","0000-00-00","1","Beechlawn Way 733, Fergus Rd 125","Mon-Sat 07.00-19.00","0",,,,"0",,"Orange","-6.28392","53.3092","0000-00-00 00:00:00",NULL
"330","592","Hanover Street East","2","77 P&D / DP","At Townsend Street Junction","0000-00-00","2.4","Windmill Lane 635, Creighton Street 422","Mon-Fri 08.00-18.30","0",,,,"0",,"Red","-6.24617","53.3451","0000-00-00 00:00:00",NULL
"331","593","Bath Avenue","4","77 P&D / DP (Total)","Corner of Shaw's Lane","0000-00-00","2.4","Bath Ave 52, 594","Mon-Fri 08.00-18.30","0",,,,"0",,"Red","-6.23202","53.3372","0000-00-00 00:00:00",NULL
"332","594","Bath Avenue","4","77 P&D / DP (Total)","Opposite Number 83","0000-00-00","2.4","Bath Ave 52, 593","Mon-Fri 08.00-18.30","0",,,,"0",,"Red","-6.22872","53.3375","0000-00-00 00:00:00",NULL
"333","600","James' Street","8","22 P&D + 9 DP (Total)","At Guinness","0000-00-00","1.6","James' St 601, Echlin St 615","Mon-Sat 07.00-19.00","0",,,,"0",,"Green","-6.28669","53.3434","0000-00-00 00:00:00",NULL
"334","601","James' Street","8","22 P&D + 9 DP (Total)","Opposite Post Office","0000-00-00","1.6","James' St 600, Echlin St 615","Mon-Sat 07.00-19.00","0",,,,"0",,"Green","-6.28729","53.3434","0000-00-00 00:00:00",NULL
"335","602","Anglesea Road","4","105 P&D / DP (Total)","North of W'side Ailesbury Drive","0000-00-00","2.4","None Nearby","Mon-Sat 07.00-19.00","0",,,,"0",,"Red","-6.23083","53.3213","0000-00-00 00:00:00",NULL
"336","603","Leeson Park","6","104 P&D / DP (Total)","Opposite Church","0000-00-00","2.9","3 On Northbrook Rd, 4 On Dartmouth Rd","Mon-Fri 08.00-18.30","0",,,,"0",,"Yellow","-6.25274","53.3297","0000-00-00 00:00:00",NULL
"337","604","Northbrook Road","6","120 P&D / DP (Total)","At Number 3","0000-00-00","2.9","Northbrook Rd 418, 653, Leeson Park 603, 4 On Dartmouth Rd","Mon-Fri 08.00-18.30","0",,,,"0",,"Yellow","-6.25369","53.3292","0000-00-00 00:00:00",NULL
"338","605","Dartmouth Road","6","51 P&D / DP (Total)","Opposite Dartmouth Square","0000-00-00","2.9","Dartmouth Road 451 ,450, 227","Mon-Fri 08.00-18.30","0",,,,"0",,"Yellow","-6.25394","53.3302","0000-00-00 00:00:00",NULL
"339","606","Sussex Road","4","9 P&D + 45 DP (Total)","At Number 11","0000-00-00","2.9","Sussex Road 410, 425, Leeson St Upr 225","Mon-Sat 07.00-19.00","0",,,,"0",,"Yellow","-6.25076","53.3304","0000-00-00 00:00:00",NULL
"340","607","Grosvenor Place","6","89 P&D / DP (Total)","At Number 13","0000-00-00","1.6","Grosvenor Place 608, Effra Rd 337, Grosvenor Rd 325, 673, 674","Mon-Fri 08.00-18.30","0",,,,"0",,"Green","-6.27192","53.3208","0000-00-00 00:00:00",NULL
"341","608","Grosvenor Place","6","89 P&D / DP (Total)","Opposite Number 31","0000-00-00","1.6","Grosvenor Place 607, Effra Rd 337, Leinster Rd 609","Mon-Fri 08.00-18.30","0",,,,"0",,"Green","-6.27293","53.3218","0000-00-00 00:00:00",NULL
"342","609","Leinster Road","6","208 P&D / DP (Total)","At Number 71","0000-00-00","1.6","Grosvenor Sq 684, Leinster Rd 411, Grosvenor Place 608","Mon-Fri 08.00-18.30","0",,,,"0",,"Green","-6.27303","53.3227","0000-00-00 00:00:00",NULL
"343","610","Leinster Road","6","208 P&D / DP (Total)","At Number 153","0000-00-00","1.6","Leinster Sq 412, Leinster Rd 411","Mon-Fri 08.00-18.30","0",,,,"0",,"Green","-6.26836","53.3237","0000-00-00 00:00:00",NULL
"344","611","Ross Road","8","29 P&D / DP","At Number 6","0000-00-00","2.9","Bride Rd 129, Werburgh St 247, Ship St Little 131","Mon-Sat 07.00-19.00","0",,,,"0",,"Yellow","-6.27136","53.3419","0000-00-00 00:00:00",NULL
"345","612","Anna Villa","6","75 P&D / DP (Total)","Nrth of W'side Beechwood Avenue","0000-00-00","1.6","Ranelagh Rd 429 (€2.00), Anna Villa 546, Mountain View Rd 686","Mon-Sun 07.00-24.00","0",,,,"0",,"Green","-6.25036","53.3232","0000-00-00 00:00:00",NULL
"346","613","Peter Row","8","14 P&D / DP","At Light-Stand 2","0000-00-00","2.9","Peter St 372, Whitefriar Place 479","Mon-Sat 07.00-19.00","0",,,,"0",,"Yellow","-6.26675","53.3391","0000-00-00 00:00:00",NULL
"347","614","Elm Park Terrace","6","8 P&D / DP","Mayfield Road","0000-00-00","1","Rathmore Villas 665, Terenure Rd Nth 351, 799","Mon-Sat 07.00-24.00","0",,,,"0",,"Orange","-6.28327","53.3111","0000-00-00 00:00:00",NULL
"348","615","Echlin Street","8","11 P&D + 20 DP","Opposite Church","0000-00-00","1.6","James' St 600, 601, Grand Canal Place 8","Mon-Sat 07.00-19.00","0",,,,"0",,"Green","-6.28846","53.3431","0000-00-00 00:00:00",NULL
"349","616","Old Kilmainham","8","18 P&D / DP","At Number 31","0000-00-00","1","Mount Brown 617","Mon-Fri 08.00-18.30","0",,,,"0",,"Orange","-6.30453","53.3408","0000-00-00 00:00:00",NULL
"350","617","Mount Brown","8","6 P&D + 33 DP (Total)","At No 80","0000-00-00","1","Old Kilmainham 616","Mon-Sat 07.00-19.00","0",,,,"0",,"Orange","-6.30252","53.3408","0000-00-00 00:00:00",NULL
"351","618","Mount Brown","8","6 P&D + 33 DP (Total)","Between 25 & 26","0000-00-00","1","Mount Brown 619","Mon-Sat 07.00-19.00","0",,,,"0",,"Orange","-6.29868","53.3414","0000-00-00 00:00:00",NULL
"352","619","Mount Brown","8","6 P&D + 33 DP (Total)","At Apartments, Opp entrance to Ceannt Fort","0000-00-00","1","Mount Brown  618, James' St 622 (€1.50)","Mon-Sat 07.00-19.00","0",,,,"0",,"Orange","-6.2961","53.3419","0000-00-00 00:00:00",NULL
"353","620","Avondale Road","7","20 P&D","Opposite Number 20","0000-00-00","1.6","Monck Place 558, North Circular Rd 59","Mon-Sat 07.00-19.00","0",,,,"0",,"Green","-6.27594","53.3591","0000-00-00 00:00:00",NULL
"354","621","Pearse Square","2","28 P&D / DP","Opposite Number 57","0000-00-00","2.4","Pearse St 544, 839, Macken St 44, 300","Mon-Sat 07.00-19.00","0",,,,"0",,"Red","-6.24187","53.343","0000-00-00 00:00:00",NULL
"355","622","James' Street","8","22 P&D + 9 DP (Total)","At 176 & Opposite entrance to St. James' Hospital","0000-00-00","1","Mount Brown 619 (€1.00)","Mon-Sat 07.00-19.00","0",,,,"0",,"Orange","-6.29467","53.3423","0000-00-00 00:00:00",NULL
"356","624","Grand Canal Street Upper","4","56 P&D / DP","Opposite Number 26","0000-00-00","2.9","Shelbourne Rd 654","Mon-Fri 08.00-18.30","0",,,,"0",,"Yellow","-6.23594","53.3377","0000-00-00 00:00:00",NULL
"357","626","Grand Canal Quay","2","12 P&D","Opposite Malt House","0000-00-00","2.4","Clanwilliam Terrace 438, Pearse St 839","Mon-Fri 07.00-19.00","0",,,,"0",,"Red","-6.23931","53.3408","0000-00-00 00:00:00",NULL
"358","628","Barrow Street","4","85 P&D / DP (Total)","Opposite Number 16","0000-00-00","2.4","Barrow St 627","Mon-Sat 07.00-24.00","0",,,,"0",,"Red","-6.23625","53.3415","0000-00-00 00:00:00",NULL
"359","632","St. Patrick's Road","9","68 P&D / DP","Under Railway Bridge","0000-00-00","1.6","St. Anne's Rd Nth 58, St. Alphonsus' Rd 452","Mon-Sun 07.00-24.00","0",,,"Disc parking","0",,"Green","-6.26069","53.3636","0000-00-00 00:00:00",NULL
"360","633","St. Peter's Road (Phibsborough)","7","60 P&D / DP","At Light-Stand 5","0000-00-00","1.6","Cabra Park 670, 671","Mon-Fri 08.00-18.30","0",,,,"0",,"Green","-6.27676","53.3622","0000-00-00 00:00:00",NULL
"361","635","Windmill Lane","2","37 P&D / DP","Junction Of Creighton Street","0000-00-00","2.4","Creighton St 422, 2 On City Quay, Hanover St East 592","Mon-Sat 07.00-19.00","0",,,,"0",,"Red","-6.24628","53.3459","0000-00-00 00:00:00",NULL
"362","636","Ringsend Road","4","23 P&D / DP","At Number 39","0000-00-00","2.4","Ringsend Rd 681, Barrow St 628, Hastings St 642","Mon-Fri 8.00-18.30","0",,,,"0",,"Red","-6.2337","53.3418","0000-00-00 00:00:00",NULL
"363","637","South Lotts Road","4","63 P&D / DP (Total)","At ESB","0000-00-00","2.4","3 On South Lotts Rd","Mon-Sat 07.00-24.00","0",,,,"0",,"Red","-6.23252","53.3393","0000-00-00 00:00:00",NULL
"364","638","Doris Street","4","39 P&D / DP","Junction Of South Lotts Road","0000-00-00","2.4","3 On South Lotts Rd, Somerset St 639","Mon-Sat 07.00-24.00","0",,,,"0",,"Red","-6.23274","53.34","0000-00-00 00:00:00",NULL
"365","639","Somerset Street","4","20 P&D / DP","Opposite Number 1","0000-00-00","2.4","Doris St 638, 3 On South Lotts Rd","Mon-Sat 07.00-24.00","0",,,,"0",,"Red","-6.23333","53.3395","0000-00-00 00:00:00",NULL
"366","640","Penrose Street","4","48 P&D / DP","Junction Of South Lotts Road","0000-00-00","2.4","3 On South Lotts Rd, Doris St 638","Mon-Sat 07.00-24.00","0",,,,"0",,"Red","-6.23266","53.3403","0000-00-00 00:00:00",NULL
"367","641","Brunswick Street North","7","24 P&D / DP (Total)","Opposite Kebry print","0000-00-00","2.4","Brunswick St N 163","Mon-Sat 07.00-19.00","0",,,,"0",,"Red","-6.27968","53.3505","0000-00-00 00:00:00",NULL
"368","642","Hastings Street","4","41 P&D","At Number 7","0000-00-00","2.4","3 On South Lotts Rd, South Dock St 35","Mon-Sat 07.00-24.00","0",,,,"0",,"Red","-6.23176","53.3412","0000-00-00 00:00:00",NULL
"369","645","South Circular Road","8","17 P&D / DP","Outside number 448","0000-00-00","1","South Circular Rd 168","Mon-Sat 07.00-19.00","0",,,,"0",,"Orange","-6.29302","53.3348","0000-00-00 00:00:00",NULL
"370","646","Grosvenor Road","6","128 P&D / DP (Total)","Opposite Number 34","0000-00-00","1.6","Grosvenor Rd 673, 674, Leicester Ave 738","Mon-Fri 08.00-18.30","0",,,,"0",,"Green","-6.27063","53.3176","0000-00-00 00:00:00",NULL
"371","647","New Bride Street","8","20 P&D / DP (Total)","At Number 5","0000-00-00","2.9","New Bride St 176, Camden Row 177, Long Lane 395, 2 On Kevin St","Mon-Sun 07.00-24.00","0",,,,"0",,"Yellow","-6.26917","53.3371","0000-00-00 00:00:00",NULL
"372","648","Ash Street","8","20 P&D / DP","Between Francis Street & Meath Street","0000-00-00","2.4","Catherine St 548, Carman's Hall 690","Mon-Fri 08.00-18.30","0",,,,"0",,"Red","-6.27701","53.3404","0000-00-00 00:00:00",NULL
"373","649","Gray Street","8","34 P&D / DP","At Reginald Street Grotto","0000-00-00","2.4","The Coombe 48, Meath Place 492","Mon-Sun 07.00-24.00","0",,,,"0",,"Red","-6.27926","53.3402","0000-00-00 00:00:00",NULL
"374","650","Mayfield Road","8","17 P&D / DP","At South Circular Road","0000-00-00","1","South Circular Rd 586, Mountshannon Rd 651","Mon-Sat 07.00-19.00","0",,,,"0",,"Orange","-6.30184","53.3387","0000-00-00 00:00:00",NULL
"375","651","Mountshannon Road","8","68 P&D / DP","Opposite number 5, corner of SCR","0000-00-00","1","Mayfieled Rd 650, South Cicrular Rd 586, Brookfield Rd 667","Mon-Sat 07.00-19.00","0",,,,"0",,"Orange","-6.2997","53.3382","0000-00-00 00:00:00",NULL
"376","652","Emmet Road","8","155 P&D / DP (Total)","At One Euro Plaza & Junction Spa Road","0000-00-00","1","Emmet Rd 244, Tyrconnel Rd 732","Mon-Sat 07.00-19.00","0",,,,"0",,"Orange","-6.31959","53.3394","0000-00-00 00:00:00",NULL
"377","653","Northbrook Road","6","120 P&D / DP (Total)","Opposite Number 17","0000-00-00","2.9","Northbrook Rd 418, 604, 4 On Dartmouth Rd","Mon-Fri 08.00-18.30","0",,,,"0",,"Yellow","-6.25824","53.3284","0000-00-00 00:00:00",NULL
